"filename", "language", "JavaScript", "comment", "blank", "total"
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/triggered.js", "JavaScript", 7, 0, 3, 10
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/trumptweet.js", "JavaScript", 12, 0, 8, 20
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/tweet.js", "JavaScript", 17, 0, 9, 26
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/wallpaper.js", "JavaScript", 5, 1, 4, 10
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/wanted.js", "JavaScript", 10, 0, 4, 14
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/wasted.js", "JavaScript", 8, 0, 4, 12
"/Users/hayleycloud/Downloads/Aegis/src/commands/invites/add.js", "JavaScript", 37, 0, 8, 45
"/Users/hayleycloud/Downloads/Aegis/src/commands/invites/leaderboard.js", "JavaScript", 11, 0, 7, 18
"/Users/hayleycloud/Downloads/Aegis/src/commands/invites/remove.js", "JavaScript", 34, 0, 8, 42
"/Users/hayleycloud/Downloads/Aegis/src/commands/invites/show.js", "JavaScript", 45, 0, 5, 50
"/Users/hayleycloud/Downloads/Aegis/src/commands/levels/createreward.js", "JavaScript", 37, 0, 8, 45
"/Users/hayleycloud/Downloads/Aegis/src/commands/levels/deletereward.js", "JavaScript", 33, 0, 7, 40
"/Users/hayleycloud/Downloads/Aegis/src/commands/levels/leaderboard.js", "JavaScript", 11, 0, 7, 18
"/Users/hayleycloud/Downloads/Aegis/src/commands/levels/rank.js", "JavaScript", 37, 0, 7, 44
"/Users/hayleycloud/Downloads/Aegis/src/commands/levels/rewards.js", "JavaScript", 11, 0, 7, 18
"/Users/hayleycloud/Downloads/Aegis/src/commands/levels/setlevel.js", "JavaScript", 39, 0, 9, 48
"/Users/hayleycloud/Downloads/Aegis/src/commands/levels/setxp.js", "JavaScript", 39, 0, 9, 48
"/Users/hayleycloud/Downloads/Aegis/src/commands/messages/add.js", "JavaScript", 34, 0, 8, 42
"/Users/hayleycloud/Downloads/Aegis/src/commands/messages/createreward.js", "JavaScript", 37, 0, 8, 45
"/Users/hayleycloud/Downloads/Aegis/src/commands/messages/deletereward.js", "JavaScript", 33, 0, 7, 40
"/Users/hayleycloud/Downloads/Aegis/src/commands/messages/leaderboard.js", "JavaScript", 11, 0, 7, 18
"/Users/hayleycloud/Downloads/Aegis/src/commands/messages/remove.js", "JavaScript", 33, 0, 8, 41
"/Users/hayleycloud/Downloads/Aegis/src/commands/messages/rewards.js", "JavaScript", 11, 0, 7, 18
"/Users/hayleycloud/Downloads/Aegis/src/commands/messages/show.js", "JavaScript", 21, 0, 5, 26
"/Users/hayleycloud/Downloads/Aegis/src/commands/moderation/ban.js", "JavaScript", 54, 0, 7, 61
"/Users/hayleycloud/Downloads/Aegis/src/commands/moderation/banlist.js", "JavaScript", 18, 0, 7, 25
"/Users/hayleycloud/Downloads/Aegis/src/commands/moderation/clear.js", "JavaScript", 35, 0, 8, 43
"/Users/hayleycloud/Downloads/Aegis/src/commands/moderation/clearuser.js", "JavaScript", 50, 0, 7, 57
"/Users/hayleycloud/Downloads/Aegis/src/commands/moderation/demote.js", "JavaScript", 37, 0, 7, 44
"/Users/hayleycloud/Downloads/Aegis/src/commands/moderation/kick.js", "JavaScript", 54, 0, 7, 61
"/Users/hayleycloud/Downloads/Aegis/src/commands/moderation/lock.js", "JavaScript", 22, 0, 7, 29
"/Users/hayleycloud/Downloads/Aegis/src/commands/moderation/lockdown.js", "JavaScript", 19, 0, 6, 25
"/Users/hayleycloud/Downloads/Aegis/src/commands/moderation/nuke.js", "JavaScript", 17, 0, 6, 23
"/Users/hayleycloud/Downloads/Aegis/src/commands/moderation/softban.js", "JavaScript", 57, 0, 8, 65
"/Users/hayleycloud/Downloads/Aegis/src/commands/moderation/tempban.js", "JavaScript", 69, 0, 14, 83
"/Users/hayleycloud/Downloads/Aegis/src/commands/moderation/timeout.js", "JavaScript", 32, 0, 7, 39
"/Users/hayleycloud/Downloads/Aegis/src/commands/moderation/unban.js", "JavaScript", 27, 0, 5, 32
